Input for MX Roads 
Generated on 06-Nov-06 11:27:28 PM

Northing          	Easting           	Elevation         	Layer             	Sequence ID       
       1.336	       4.872	       3.390	1	12520
       1.318	       4.693	       3.390	1	12522
       2.322	       6.828	       3.390	1	12524
       2.788	       7.958	       3.390	1	12526
       2.985	       7.905	       3.390	1	12528
       3.128	       7.671	       3.390	1	12530
       3.236	       5.985	       3.390	1	12532
       3.702	       7.115	       3.390	1	12534
       3.523	       5.231	       3.390	1	12536
       3.469	       4.962	       3.390	1	12538
       3.146	       4.657	       3.390	1	12540
       2.913	       4.549	       3.390	1	12542
       2.609	       4.531	       3.390	1	12544
       2.429	       4.531	       3.390	1	12546
       2.196	       4.531	       3.390	1	12548
       1.963	       4.567	       3.390	1	12550
       1.963	       4.908	       3.390	1	12552
       1.891	       4.962	       3.390	1	12554
       1.587	       4.962	       3.390	1	12556
       1.497	       4.908	       3.390	1	12558
       1.479	       4.728	       3.390	1	12560
       2.501	       6.864	       3.390	1	12562
       2.967	       7.994	       3.390	1	12564
       3.164	       7.940	       3.390	1	12566
       3.308	       7.707	       3.390	1	12568
       3.415	       6.020	       3.390	1	12570
       3.881	       7.151	       3.390	1	12572
       3.702	       5.267	       3.390	1	12574
       3.648	       4.998	       3.390	1	12576
       3.326	       4.693	       3.390	1	12578
       3.093	       4.585	       3.390	1	12580
       2.788	       4.567	       3.390	1	12582
       2.609	       4.567	       3.390	1	12584
       2.375	       4.567	       3.390	1	12586
       2.142	       4.603	       3.390	1	12588
       2.142	       4.944	       3.390	1	12590
       2.071	       4.998	       3.390	1	12592
       1.766	       4.998	       3.390	1	12594
       1.676	       4.944	       3.390	1	12596
       1.658	       4.764	       3.390	1	12598
       2.644	       6.936	       3.390	1	12600
       3.308	       8.012	       3.390	1	12602
       3.451	       7.779	       3.390	1	12604
       3.559	       6.092	       3.390	1	12606
       4.025	       7.223	       3.390	1	12608
       3.846	       5.339	       3.390	1	12610
       3.792	       5.069	       3.390	1	12612
       3.469	       4.764	       3.390	1	12614
       3.236	       4.657	       3.390	1	12616
       2.931	       4.639	       3.390	1	12618
       2.752	       4.639	       3.390	1	12620
       2.519	       4.639	       3.390	1	12622
       2.286	       4.675	       3.390	1	12624
       2.286	       5.016	       3.390	1	12626
       2.214	       5.069	       3.390	1	12628
       1.909	       5.069	       3.390	1	12630
       1.820	       5.016	       3.390	1	12632
       1.802	       4.836	       3.390	1	12634
       2.860	       6.989	       3.390	1	12636
       3.326	       8.120	       3.390	1	12638
       3.666	       7.833	       3.390	1	12640
       3.774	       6.146	       3.390	1	12642
       4.240	       7.277	       3.390	1	12644
       4.061	       5.392	       3.390	1	12646
       4.007	       5.123	       3.390	1	12648
       3.684	       4.818	       3.390	1	12650
       3.451	       4.710	       3.390	1	12652
       3.146	       4.693	       3.390	1	12654
       2.967	       4.693	       3.390	1	12656
       2.734	       4.693	       3.390	1	12658
       2.501	       4.728	       3.390	1	12660
       2.501	       5.069	       3.390	1	12662
       2.429	       5.123	       3.390	1	12664
       2.125	       5.123	       3.390	1	12666
       2.035	       5.069	       3.390	1	12668
       2.017	       4.890	       3.390	1	12670
       3.039	       7.025	       3.390	1	12672
       3.505	       8.156	       3.390	1	12674
       3.702	       8.102	       3.390	1	12676
       3.846	       7.869	       3.390	1	12678
       3.953	       6.182	       3.390	1	12680
       4.419	       7.312	       3.390	1	12682
       4.240	       5.428	       3.390	1	12684
       4.186	       5.159	       3.390	1	12686
       3.864	       4.854	       3.390	1	12688
       3.630	       4.746	       3.390	1	12690
       3.326	       4.728	       3.390	1	12692
       3.146	       4.728	       3.390	1	12694
       2.913	       4.728	       3.390	1	12696
       2.680	       4.764	       3.390	1	12698
       2.680	       5.105	       3.390	1	12700
       2.609	       5.159	       3.390	1	12702
       2.304	       5.159	       3.390	1	12704
       2.214	       5.105	       3.390	1	12706
       2.196	       4.926	       3.390	1	12708
       3.487	       7.133	       3.390	1	12710
       3.953	       8.263	       3.390	1	12712
       4.150	       8.210	       3.390	1	12714
       4.294	       7.976	       3.390	1	12716
       4.401	       6.290	       3.390	1	12718
       4.868	       7.420	       3.390	1	12720
       4.688	       5.536	       3.390	1	12722
       4.634	       5.267	       3.390	1	12724
       4.312	       4.962	       3.390	1	12726
       4.079	       4.854	       3.390	1	12728
       3.774	       4.836	       3.390	1	12730
       3.595	       4.836	       3.390	1	12732
       3.362	       4.836	       3.390	1	12734
       3.128	       4.872	       3.390	1	12736
       3.128	       5.213	       3.390	1	12738
       3.057	       5.267	       3.390	1	12740
       2.752	       5.267	       3.390	1	12742
       2.662	       5.213	       3.390	1	12744
       2.644	       5.033	       3.390	1	12746
       3.648	       7.259	       3.390	1	12748
       4.115	       8.389	       3.390	1	12750
       4.312	       8.335	       3.390	1	12752
       4.455	       8.102	       3.390	1	12754
       4.563	       6.415	       3.390	1	12756
       5.029	       7.546	       3.390	1	12758
       4.850	       5.662	       3.390	1	12760
       4.796	       5.392	       3.390	1	12762
       4.473	       5.087	       3.390	1	12764
       4.240	       4.980	       3.390	1	12766
       3.935	       4.962	       3.390	1	12768
       3.756	       4.962	       3.390	1	12770
       3.523	       4.962	       3.390	1	12772
       3.290	       4.998	       3.390	1	12774
       3.290	       5.339	       3.390	1	12776
       3.218	       5.392	       3.390	1	12778
       2.913	       5.392	       3.390	1	12780
       2.824	       5.339	       3.390	1	12782
       2.806	       5.159	       3.390	1	12784
       3.756	       7.366	       3.390	1	12786
       4.222	       8.497	       3.390	1	12788
       4.419	       8.443	       3.390	1	12790
       4.563	       8.210	       3.390	1	12792
       4.670	       6.523	       3.390	1	12794
       5.136	       7.653	       3.390	1	12796
       4.957	       5.769	       3.390	1	12798
       4.903	       5.500	       3.390	1	12800
       4.581	       5.195	       3.390	1	12802
       4.348	       5.087	       3.390	1	12804
       4.043	       5.069	       3.390	1	12806
       3.864	       5.069	       3.390	1	12808
       3.630	       5.069	       3.390	1	12810
       3.397	       5.105	       3.390	1	12812
       3.397	       5.446	       3.390	1	12814
       3.326	       5.500	       3.390	1	12816
       3.021	       5.500	       3.390	1	12818
       2.931	       5.446	       3.390	1	12820
       2.913	       5.267	       3.390	1	12822
       4.348	       8.658	       3.390	1	12824
       4.814	       9.789	       3.390	1	12826
       5.011	       9.735	       3.390	1	12828
       5.154	       9.502	       3.390	1	12830
       5.262	       7.815	       3.390	1	12832
       5.728	       8.945	       3.390	1	12834
       5.549	       7.061	       3.390	1	12836
       5.495	       6.792	       3.390	1	12838
       5.172	       6.487	       3.390	1	12840
       4.939	       6.379	       3.390	1	12842
       4.634	       6.361	       3.390	1	12844
       4.455	       6.361	       3.390	1	12846
       4.222	       6.361	       3.390	1	12848
       3.989	       6.397	       3.390	1	12850
       3.989	       6.738	       3.390	1	12852
       3.917	       6.792	       3.390	1	12854
       3.613	       6.792	       3.390	1	12856
       3.523	       6.738	       3.390	1	12858
       3.505	       6.559	       3.390	1	12860
       4.204	       8.658	       3.390	1	12862
       4.670	       9.789	       3.390	1	12864
       4.868	       9.735	       3.390	1	12866
       5.011	       9.502	       3.390	1	12868
       5.119	       7.815	       3.390	1	12870
       5.585	       8.945	       3.390	1	12872
       5.405	       7.061	       3.390	1	12874
       5.352	       6.792	       3.390	1	12876
       5.029	       6.487	       3.390	1	12878
       4.796	       6.379	       3.390	1	12880
       4.491	       6.361	       3.390	1	12882
       4.312	       6.361	       3.390	1	12884
       4.079	       6.361	       3.390	1	12886
       3.846	       6.397	       3.390	1	12888
       3.846	       6.738	       3.390	1	12890
       3.774	       6.792	       3.390	1	12892
       3.469	       6.792	       3.390	1	12894
       3.379	       6.738	       3.390	1	12896
       3.362	       6.559	       3.390	1	12898
       4.043	       8.658	       3.390	1	12900
       4.509	       9.789	       3.390	1	12902
       4.706	       9.735	       3.390	1	12904
       4.850	       9.502	       3.390	1	12906
       4.957	       7.815	       3.390	1	12908
       5.423	       8.945	       3.390	1	12910
       5.244	       7.061	       3.390	1	12912
       5.190	       6.792	       3.390	1	12914
       4.868	       6.487	       3.390	1	12916
       4.634	       6.379	       3.390	1	12918
       4.330	       6.361	       3.390	1	12920
       4.150	       6.361	       3.390	1	12922
       3.917	       6.361	       3.390	1	12924
       3.684	       6.397	       3.390	1	12926
       3.684	       6.738	       3.390	1	12928
       3.308	       6.792	       3.390	1	12930
       3.218	       6.738	       3.390	1	12932
       3.200	       6.559	       3.390	1	12934
       3.917	       8.658	       3.390	1	12936
       4.383	       9.789	       3.390	1	12938
       4.581	       9.735	       3.390	1	12940
       4.724	       9.502	       3.390	1	12942
       4.832	       7.815	       3.390	1	12944
       5.298	       8.945	       3.390	1	12946
       5.119	       7.061	       3.390	1	12948
       5.065	       6.792	       3.390	1	12950
       4.742	       6.487	       3.390	1	12952
       4.509	       6.379	       3.390	1	12954
       4.204	       6.361	       3.390	1	12956
       4.025	       6.361	       3.390	1	12958
       3.792	       6.361	       3.390	1	12960
       3.559	       6.397	       3.390	1	12962
       3.559	       6.738	       3.390	1	12964
       3.487	       6.792	       3.390	1	12966
       3.182	       6.792	       3.390	1	12968
       3.093	       6.738	       3.390	1	12970
       3.075	       6.559	       3.390	1	12972
       3.720	       8.658	       3.390	1	12974
       4.186	       9.789	       3.390	1	12976
       4.383	       9.735	       3.390	1	12978
       4.527	       9.502	       3.390	1	12980
       4.634	       7.815	       3.390	1	12982
       5.101	       8.945	       3.390	1	12984
       4.921	       7.061	       3.390	1	12986
       4.868	       6.792	       3.390	1	12988
       4.545	       6.487	       3.390	1	12990
       4.312	       6.379	       3.390	1	12992
       4.007	       6.361	       3.390	1	12994
       3.828	       6.361	       3.390	1	12996
       3.595	       6.361	       3.390	1	12998
       3.362	       6.397	       3.390	1	13000
       3.362	       6.738	       3.390	1	13002
